country_iso3,year,BALANCE_COURANTE,CRDE,CROISSANCE_PIB,DETO,DETTE_PUBLIQUE,EMAG,EMIN,EMSE,EVNA,EXPO,EXPORT_MARCHANDISES_USD,FBCF,IDEE,IMPO,INFLATION_CPI,LFPRF,OUVERTURE_COM,POP_ACTIVE_TOTALE,RETO,SOBG,SOPR,TAAC,TACH,TAUX_EMPLOI_15P,TCER,UNFE,VAAG,VAIN,VASE,WSWF
PRT,1980,-3.23453303818425,1.08143206705044,4.58934022380851,27.368038610969,,,,,71.2146341463415,21.4552593349542,4640000000.0,30.5838102782466,0.477104383867876,32.7799907989288,15.8674803836094,,54.235250133883,,,,,,,,76.4964648562243,,,,,
PRT,1981,-14.6533746946924,0.867080703431986,1.61810337594387,29.5812799961605,,,,,71.6146341463415,20.330652140608,4148000000.0,33.0189373072736,0.545658052239058,35.2454878382695,19.0404107466915,,55.5761399788775,,,,,,,,80.270198099052,,,,,
PRT,1982,-10.6731010728771,0.611332101414692,2.1353747657862,29.0799142417027,,,,,72.4146341463415,20.6836477896989,4164000000.0,33.251829033182,0.471810169311415,35.0785566590823,21.6792837277094,,55.7622044487812,,,,,,,,79.0714484822546,,,,,
PRT,1983,-5.99244121749374,0.463965043811485,-0.173112539564684,30.8040850210487,,,,,72.2658536585366,24.5513956995292,4599000000.0,31.2311648375623,0.539059396254523,34.3762429305548,24.0027623802918,,58.927638630084,,,,,,,,72.7806747724442,,,,,
PRT,1984,-2.47122277905245,0.384553079813775,-1.87997986277209,29.5120863152906,,,,,72.5146341463415,29.1795537141225,5200000000.0,25.2328737649247,0.786032725358159,35.2325419550747,28.3846388897103,,64.4120956691972,,,,,,,,73.6745227468019,,,,,
PRT,1985,1.40133182328916,0.273538751901793,2.80743961484895,33.5760831009522,,,,,72.8146341463415,29.2423128367626,5685000000.0,23.3291206937512,1.01061383736377,32.2740855408107,19.4614100078696,,61.5163983775733,,,,,,,,74.4460710850358,,,,,
PRT,1986,3.00815829546084,0.0909537577185482,4.14095608461172,33.6617596033034,,,,,73.2658536585366,25.9948858316449,7242000000.0,23.6602774212003,0.614648795347915,28.0251804350976,12.3313334897217,,54.0200662667425,,,,,,,,74.1147974751291,,,,,
PRT,1987,0.903181066959785,-0.0269454386407305,6.38139391332237,30.1315948889803,,,,,73.6658536585366,27.3385645319817,9320000000.0,26.1869124419172,0.966875348980073,32.2372887443144,9.6348318624577,,59.5758532762961,,,,,,,,73.2879115784434,,,,,
PRT,1988,-1.89146081029747,-0.103951995334113,7.4891073628233,29.7935425928162,,,,,73.7146341463415,27.6366707972741,10989000000.0,27.9144523787855,1.635542856077,35.5627111885744,10.1016321152264,,63.1993819858485,,,,,,,,74.506387895772,,,,,
PRT,1989,0.252413720817631,-0.145920470784671,6.44063956353789,31.153775519643,,,,,74.2658536585366,29.4651906048673,12799000000.0,27.1313200505982,2.86643686551845,35.4037057738293,12.686303645615,,64.8688963786966,,,,,,,,78.0901664891703,,,,,
PRT,1990,-0.230455705701949,-0.217948479672573,3.95052317228428,42.164870094679,60.2,,,,73.9658536585366,29.1691775307804,16417000000.0,26.7384490633109,3.31579014605628,35.8864150999083,13.6305705693074,48.05,65.0555926306887,4740079.0,35.340590119534,-6.8242799751456,1.5686070566449,69.343,,,83.2918510065829,,,,,
PRT,1991,-0.802786937062783,-0.230481754329704,4.36820616663232,45.940167845538,63.9,6.55880007498891,34.5518676526699,58.8893109444359,74.0146341463415,26.547558876519,16280000000.0,25.431263295328,2.74387019076576,33.8190413392617,11.8494841773674,50.134,60.3666002157807,4875550.0,38.01008688076,-7.930080964778,0.79282907683364,70.755,3.919,58.589,89.2089848990572,5.642,,,,81.4329850739517
