cible,CROISSANCE_PIB,INFLATION_CPI,SOBG,DETTE_PUBLIQUE,BALANCE_COURANTE,TACH,FBCF
CROISSANCE_PIB,10.633040586818812,1.493767044746709,1.1740404424421074,-11.313899975417156,-1.104441917888509,-1.8240324104700174,-0.3695879368455058
INFLATION_CPI,1.493767044746709,3.6359146501454416,0.6986912784203739,-3.9492007626194807,0.45279943254427807,-0.9092403857000892,-0.49828635529094834
SOBG,1.1740404424421074,0.6986912784203739,3.7854618402731726,-5.479578484499765,-0.14446402482704349,-0.5862599136613837,1.8868284162325386
DETTE_PUBLIQUE,-11.313899975417156,-3.9492007626194807,-5.479578484499765,22.62851748176883,2.9561026815808047,2.514043456792991,-3.2365793251086523
BALANCE_COURANTE,-1.104441917888509,0.45279943254427807,-0.14446402482704349,2.9561026815808047,8.761214061584194,0.591047748870629,-5.3643035633130545
TACH,-1.8240324104700174,-0.9092403857000892,-0.5862599136613837,2.514043456792991,0.591047748870629,0.6909536898788708,-0.3031223624039095
FBCF,-0.3695879368455058,-0.49828635529094834,1.8868284162325386,-3.2365793251086523,-5.3643035633130545,-0.3031223624039095,4.81226905384506
