cible,horizon,bloc,comparaison,n_previsions,rmse_modele,mae_modele,rmse_baseline,mae_baseline,biais_moyen_modele,gain_rmse_vs_baseline_pct,seuil_gain_atteint,statut,rmse_relative_modele,rmse_relative_baseline,derive_systematique,motif
CROISSANCE_PIB,5,finale,benchlearning_vs_modele_national,4,3.0332293882854975,2.1665213237636687,2.6877391181561214,1.9092615318877515,-1.824816774922122,-12.854308210031705,False,evalue,,,,
INFLATION_CPI,1,interne,benchlearning_vs_random_walk,13,1.9548838463886733,1.745633212328368,1.1908751711668935,0.9201657780876024,1.6665141495198459,-64.15522749316847,False,evalue,,,,
INFLATION_CPI,1,interne,benchlearning_vs_modele_national,13,1.9548838463886733,1.745633212328368,0.9331494159788836,0.7618605691267042,1.6665141495198459,-109.49312220679894,False,evalue,,,,
INFLATION_CPI,1,finale,benchlearning_vs_random_walk,4,2.6644727563418233,1.9076282458114107,3.690887629316112,2.905714700459643,-1.9023660556265316,27.80943166141512,True,evalue,,,,
INFLATION_CPI,1,finale,benchlearning_vs_modele_national,4,2.6644727563418233,1.9076282458114107,3.565462936097415,2.9150510281605144,-1.9023660556265316,25.26993537455678,True,evalue,,,,
INFLATION_CPI,2,interne,benchlearning_vs_random_walk,11,1.9623866871967148,1.837724673576754,1.0773637021003106,0.8122867496030156,1.837724673576754,-82.14709511477508,False,evalue,,,,
INFLATION_CPI,2,interne,benchlearning_vs_modele_national,11,1.9623866871967148,1.837724673576754,0.881804977663559,0.7256787866458783,1.837724673576754,-122.5420287824047,False,evalue,,,,
INFLATION_CPI,2,finale,benchlearning_vs_random_walk,4,3.267332386400929,2.633131351042877,4.7639196230272915,4.352653572572399,-2.3103704110687984,31.415039611338734,True,evalue,,,,
INFLATION_CPI,2,finale,benchlearning_vs_modele_national,4,3.267332386400929,2.633131351042877,3.4715486774825624,2.678678458206757,-2.3103704110687984,5.882570289341967,False,evalue,,,,
INFLATION_CPI,3,interne,benchlearning_vs_random_walk,10,2.364949380257665,2.1947725620349012,1.0514085961781887,0.693000045455179,2.1947725620349012,-124.93152413382613,False,evalue,,,,
INFLATION_CPI,3,interne,benchlearning_vs_modele_national,10,2.364949380257665,2.1947725620349012,0.8741548157995386,0.7076374285022922,2.1947725620349012,-170.541251676865,False,evalue,,,,
INFLATION_CPI,3,finale,benchlearning_vs_random_walk,4,2.6070753098227897,2.0954714633318354,4.174453321029221,3.1393722435294724,-1.490962868163279,37.54690472428113,True,evalue,,,,
INFLATION_CPI,3,finale,benchlearning_vs_modele_national,4,2.6070753098227897,2.0954714633318354,3.4864503503916766,2.6081774539159714,-1.490962868163279,25.222646307586047,True,evalue,,,,
INFLATION_CPI,4,interne,benchlearning_vs_random_walk,8,2.8258065023416044,2.5122346077711484,0.9509284351486202,0.8913339496344459,2.5122346077711484,-197.16289868858115,False,evalue,,,,
INFLATION_CPI,4,interne,benchlearning_vs_modele_national,8,2.8258065023416044,2.5122346077711484,0.8529829863953261,0.6558924965945794,2.5122346077711484,-231.28521288371246,False,evalue,,,,
INFLATION_CPI,4,finale,benchlearning_vs_random_walk,4,3.593745394614752,2.8315399486974204,3.793017672579275,2.8918660813963557,-2.178495605104522,5.253660677753086,False,evalue,,,,
INFLATION_CPI,4,finale,benchlearning_vs_modele_national,4,3.593745394614752,2.8315399486974204,3.4291967369341574,2.574577586272331,-2.178495605104522,-4.7984606980498885,False,evalue,,,,
INFLATION_CPI,5,interne,benchlearning_vs_random_walk,6,2.713140755433424,2.6748183760079214,0.5602882552033347,0.4821325870327538,2.6748183760079214,-384.24016213739753,False,evalue,,,,
INFLATION_CPI,5,interne,benchlearning_vs_modele_national,6,2.713140755433424,2.6748183760079214,0.8130125844105677,0.6613849542795235,2.6748183760079214,-233.7144845550509,False,evalue,,,,
INFLATION_CPI,5,finale,benchlearning_vs_random_walk,4,2.601466612903973,2.576474903143334,3.665302599944413,2.776206612738551,-0.2529443099505093,29.024506381998954,True,evalue,,,,
INFLATION_CPI,5,finale,benchlearning_vs_modele_national,4,2.601466612903973,2.576474903143334,3.4070132088602465,2.5858579054330137,-0.2529443099505093,23.643776720952427,True,evalue,,,,
