cible,horizon,annee_projetee,X_tend_MAR,X_bench_comb,alpha,scenario,X_scenario,portefeuille_reference,horizon_teste_backtest
BALANCE_COURANTE,5,2029,-1.7916280592519835,5.86022624349637,0.25,convergence_faible,0.12133551643510487,initial_cadrage_statistique,True
BALANCE_COURANTE,6,2030,-0.952440028422172,3.2642685011200236,0.25,convergence_faible,0.10173710396337687,initial_cadrage_statistique,False
BALANCE_COURANTE,7,2031,-0.8964876596761036,2.12110596500266,0.25,convergence_faible,-0.14208925350641266,initial_cadrage_statistique,False
BALANCE_COURANTE,8,2032,-3.1273949251180557,3.7950190436438014,0.25,convergence_faible,-1.3967914329275914,initial_cadrage_statistique,False
BALANCE_COURANTE,9,2033,-3.277758490863761,5.004691182655954,0.25,convergence_faible,-1.2071460724838325,initial_cadrage_statistique,False
BALANCE_COURANTE,10,2034,-3.443426744013617,4.388737823757268,0.25,convergence_faible,-1.4853856020708958,initial_cadrage_statistique,False
TACH,1,2025,9.278621213439894,5.843118041650378,0.25,convergence_faible,8.419745420492514,initial_cadrage_statistique,True
TACH,2,2026,9.470729046301155,6.868174794132882,0.25,convergence_faible,8.820090483259087,initial_cadrage_statistique,True
TACH,3,2027,9.616954044911695,8.612909493290028,0.25,convergence_faible,9.365942907006279,initial_cadrage_statistique,True
TACH,4,2028,9.898324727503525,8.996580478864391,0.25,convergence_faible,9.672888665343741,initial_cadrage_statistique,True
TACH,5,2029,9.477596140444357,6.330337378030727,0.25,convergence_faible,8.69078144984095,initial_cadrage_statistique,True
TACH,6,2030,9.435526315789476,7.392732978196658,0.25,convergence_faible,8.924827981391271,initial_cadrage_statistique,False
TACH,7,2031,11.457825983015374,8.03108533191968,0.25,convergence_faible,10.60114082024145,initial_cadrage_statistique,False
TACH,8,2032,9.414411764705884,9.840544461676764,0.25,convergence_faible,9.520944938948604,initial_cadrage_statistique,False
TACH,9,2033,9.4046875,5.011066380593864,0.25,convergence_faible,8.306282220148464,initial_cadrage_statistique,False
TACH,10,2034,9.426929112964483,4.612114198853229,0.25,convergence_faible,8.22322538443667,initial_cadrage_statistique,False
FBCF,1,2025,26.985873772671624,22.049459722169473,0.25,convergence_faible,25.751770260046086,initial_cadrage_statistique,True
FBCF,2,2026,27.147184316234227,20.57381891848629,0.25,convergence_faible,25.503842966797244,initial_cadrage_statistique,True
FBCF,3,2027,27.30744087020855,19.698564720615565,0.25,convergence_faible,25.4052218328103,initial_cadrage_statistique,True
FBCF,4,2028,27.704603846573686,16.715929425930625,0.25,convergence_faible,24.95743524141292,initial_cadrage_statistique,True
FBCF,5,2029,27.153026796296537,16.503308583111046,0.25,convergence_faible,24.490597243000167,initial_cadrage_statistique,True
FBCF,6,2030,24.56272131089901,17.600319394655372,0.25,convergence_faible,22.822120831838102,initial_cadrage_statistique,False
FBCF,7,2031,29.492439497065696,19.4063698057273,0.25,convergence_faible,26.970922074231098,initial_cadrage_statistique,False
FBCF,8,2032,31.625865287818336,18.84501134163618,0.25,convergence_faible,28.4306518012728,initial_cadrage_statistique,False
FBCF,9,2033,28.205030918531374,17.192870434195402,0.25,convergence_faible,25.45199079744738,initial_cadrage_statistique,False
FBCF,10,2034,28.06141339544664,19.250215692207266,0.25,convergence_faible,25.858613969636796,initial_cadrage_statistique,False
