cible,horizon,origin,target_year,y_true,y_pred,block,modele
FBCF,1,2006,2007,29.2312467118594,22.868389496249392,interne,reference_benchlearning_statistique
FBCF,1,2007,2008,31.2682859914516,19.353360838446047,interne,reference_benchlearning_statistique
FBCF,1,2008,2009,29.0773587614193,21.96959656003302,interne,reference_benchlearning_statistique
FBCF,1,2009,2010,28.3317038596937,16.91889862203119,interne,reference_benchlearning_statistique
FBCF,1,2010,2011,29.0032363847791,19.467551577373484,interne,reference_benchlearning_statistique
FBCF,1,2011,2012,29.9543707765302,23.587411012400125,interne,reference_benchlearning_statistique
FBCF,1,2012,2013,28.4213229777508,21.361564353052643,interne,reference_benchlearning_statistique
FBCF,1,2013,2014,27.0159188539863,21.8962570236328,interne,reference_benchlearning_statistique
FBCF,1,2014,2015,25.8697787535513,21.133282499449315,interne,reference_benchlearning_statistique
FBCF,1,2015,2016,28.6835994366913,22.083469121729877,interne,reference_benchlearning_statistique
FBCF,1,2016,2017,28.135469298761,21.984270739398497,interne,reference_benchlearning_statistique
FBCF,1,2017,2018,27.858575328575,21.767220089511845,interne,reference_benchlearning_statistique
FBCF,1,2018,2019,27.1927093583345,21.699039173972587,interne,reference_benchlearning_statistique
FBCF,1,2019,2020,26.2256860657523,20.995606652383348,interne,reference_benchlearning_statistique
FBCF,1,2020,2021,26.2880092874382,19.838799345379,finale,reference_benchlearning_statistique
FBCF,1,2021,2022,26.6163194327275,21.54375161178558,finale,reference_benchlearning_statistique
FBCF,1,2022,2023,25.0759750041054,22.958682920710416,finale,reference_benchlearning_statistique
FBCF,1,2023,2024,26.4589344056453,22.24427117543449,finale,reference_benchlearning_statistique
FBCF,2,2007,2009,29.0773587614193,22.605060350356776,interne,reference_benchlearning_statistique
FBCF,2,2008,2010,28.3317038596937,21.64605635432582,interne,reference_benchlearning_statistique
FBCF,2,2009,2011,29.0032363847791,20.377426125961247,interne,reference_benchlearning_statistique
FBCF,2,2010,2012,29.9543707765302,21.887368160131047,interne,reference_benchlearning_statistique
FBCF,2,2011,2013,28.4213229777508,22.390368119517184,interne,reference_benchlearning_statistique
FBCF,2,2012,2014,27.0159188539863,21.990285261163848,interne,reference_benchlearning_statistique
FBCF,2,2013,2015,25.8697787535513,21.378874834266217,interne,reference_benchlearning_statistique
FBCF,2,2014,2016,28.6835994366913,21.684018740990425,interne,reference_benchlearning_statistique
FBCF,2,2015,2017,28.135469298761,21.994431629608634,interne,reference_benchlearning_statistique
FBCF,2,2016,2018,27.858575328575,22.06378142927217,interne,reference_benchlearning_statistique
FBCF,2,2017,2019,27.1927093583345,21.873774778042314,interne,reference_benchlearning_statistique
FBCF,2,2018,2020,26.2256860657523,21.54624936597608,interne,reference_benchlearning_statistique
FBCF,2,2019,2021,26.2880092874382,20.66113096186324,finale,reference_benchlearning_statistique
FBCF,2,2020,2022,26.6163194327275,20.0596186622845,finale,reference_benchlearning_statistique
FBCF,2,2021,2023,25.0759750041054,21.03247218387706,finale,reference_benchlearning_statistique
FBCF,2,2022,2024,26.4589344056453,20.158162377756614,finale,reference_benchlearning_statistique
FBCF,3,2008,2011,29.0032363847791,22.811287557402395,interne,reference_benchlearning_statistique
FBCF,3,2009,2012,29.9543707765302,21.547348951972246,interne,reference_benchlearning_statistique
FBCF,3,2010,2013,28.4213229777508,22.773111521507936,interne,reference_benchlearning_statistique
FBCF,3,2011,2014,27.0159188539863,22.29895841781598,interne,reference_benchlearning_statistique
FBCF,3,2012,2015,25.8697787535513,21.163511039070688,interne,reference_benchlearning_statistique
FBCF,3,2013,2016,28.6835994366913,21.01321842897194,interne,reference_benchlearning_statistique
FBCF,3,2014,2017,28.135469298761,21.234810974013982,interne,reference_benchlearning_statistique
FBCF,3,2015,2018,27.858575328575,21.53419811388282,interne,reference_benchlearning_statistique
FBCF,3,2016,2019,27.1927093583345,21.724749062612858,interne,reference_benchlearning_statistique
FBCF,3,2017,2020,26.2256860657523,21.90139885718224,interne,reference_benchlearning_statistique
FBCF,3,2018,2021,26.2880092874382,21.928677568650052,finale,reference_benchlearning_statistique
FBCF,3,2019,2022,26.6163194327275,21.881769368104734,finale,reference_benchlearning_statistique
FBCF,3,2020,2023,25.0759750041054,21.49353523014257,finale,reference_benchlearning_statistique
FBCF,3,2021,2024,26.4589344056453,21.732628974307474,finale,reference_benchlearning_statistique
FBCF,4,2009,2013,28.4213229777508,22.030377235515072,interne,reference_benchlearning_statistique
FBCF,4,2010,2014,27.0159188539863,22.679695494465143,interne,reference_benchlearning_statistique
FBCF,4,2011,2015,25.8697787535513,22.01032973434598,interne,reference_benchlearning_statistique
FBCF,4,2012,2016,28.6835994366913,21.891291592141457,interne,reference_benchlearning_statistique
FBCF,4,2013,2017,28.135469298761,20.20132101505848,interne,reference_benchlearning_statistique
FBCF,4,2014,2018,27.858575328575,20.526707727520765,interne,reference_benchlearning_statistique
FBCF,4,2015,2019,27.1927093583345,20.971704928116303,interne,reference_benchlearning_statistique
FBCF,4,2016,2020,26.2256860657523,21.437423566184062,interne,reference_benchlearning_statistique
FBCF,4,2017,2021,26.2880092874382,21.728815756059078,finale,reference_benchlearning_statistique
FBCF,4,2018,2022,26.6163194327275,21.94081527764682,finale,reference_benchlearning_statistique
FBCF,4,2019,2023,25.0759750041054,21.97013126695147,finale,reference_benchlearning_statistique
FBCF,4,2020,2024,26.4589344056453,21.78084738887103,finale,reference_benchlearning_statistique
FBCF,5,2010,2015,25.8697787535513,22.810024379876353,interne,reference_benchlearning_statistique
FBCF,5,2011,2016,28.6835994366913,21.266772309483343,interne,reference_benchlearning_statistique
FBCF,5,2012,2017,28.135469298761,19.313494625921955,interne,reference_benchlearning_statistique
FBCF,5,2013,2018,27.858575328575,18.982414419742067,interne,reference_benchlearning_statistique
FBCF,5,2014,2019,27.1927093583345,19.75906086820782,interne,reference_benchlearning_statistique
FBCF,5,2015,2020,26.2256860657523,20.44518145351959,interne,reference_benchlearning_statistique
FBCF,5,2016,2021,26.2880092874382,21.176225508344515,finale,reference_benchlearning_statistique
FBCF,5,2017,2022,26.6163194327275,20.981124906130695,finale,reference_benchlearning_statistique
FBCF,5,2018,2023,25.0759750041054,20.799973427953987,finale,reference_benchlearning_statistique
FBCF,5,2019,2024,26.4589344056453,20.975388531868518,finale,reference_benchlearning_statistique
