cible,horizon,annee_projetee,X_tend_MAR,X_bench_comb,alpha,scenario,X_scenario,portefeuille_reference,horizon_teste_backtest
CROISSANCE_PIB,1,2025,5.04998335006836,3.2489182024985666,0.0,tendance_nationale_seule,5.04998335006836,initial_cadrage_statistique,True
CROISSANCE_PIB,2,2026,3.509711489313411,3.266494170649494,0.0,tendance_nationale_seule,3.509711489313411,initial_cadrage_statistique,True
CROISSANCE_PIB,3,2027,3.620156701406159,3.215958547841861,0.0,tendance_nationale_seule,3.620156701406159,initial_cadrage_statistique,True
CROISSANCE_PIB,4,2028,3.4986831086382404,3.3058908832629585,0.0,tendance_nationale_seule,3.4986831086382404,initial_cadrage_statistique,True
CROISSANCE_PIB,5,2029,3.7460997755877137,3.259898388858084,0.0,tendance_nationale_seule,3.7460997755877137,initial_cadrage_statistique,True
CROISSANCE_PIB,6,2030,3.4583534413727715,3.209842540018893,0.0,tendance_nationale_seule,3.4583534413727715,initial_cadrage_statistique,False
CROISSANCE_PIB,7,2031,3.2176608542044423,4.541339294267745,0.0,tendance_nationale_seule,3.2176608542044423,initial_cadrage_statistique,False
CROISSANCE_PIB,8,2032,3.204519271104457,3.450823620765868,0.0,tendance_nationale_seule,3.204519271104457,initial_cadrage_statistique,False
CROISSANCE_PIB,9,2033,3.049518015370529,2.505336751108445,0.0,tendance_nationale_seule,3.049518015370529,initial_cadrage_statistique,False
CROISSANCE_PIB,10,2034,3.003101256304392,3.331535854463791,0.0,tendance_nationale_seule,3.003101256304392,initial_cadrage_statistique,False
