country_iso3,year,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
MYS,1991,-4.700723719482601,-0.046893421672188705,3.4625537627571483,2.5540171271002365,0.24556577810895344,-1.145735845607706,-2.0399065501071356,0.5437803590746388,-0.9289471260553134,0.4160354971903187,-0.2532697431795656,0.9752731907007984,0.3955113187920064,-0.1931634609058476,0.6256467561004586,0.6520688855424251,-0.21770610571255378,0.26972655533695317,-0.15685684777390418,-0.05684269572057583,0.07069990616756215,-0.024311607646060048,-0.050458091292723155,0.028116142827067588,0.08021943815046655,3.210428891663125e-07,2.900866306546459e-14,9.954583841357023e-15
MYS,1992,-4.434985028125528,0.1567419740621706,3.348078566218903,2.322104058187904,0.25790988158271827,-0.8649268976443046,-1.762152597523309,0.309681095854559,-1.0935062077242497,0.5514854266361466,-0.2499832631054042,0.3240993430237941,0.4972681108140406,-0.09130619009718761,0.5143192896307908,0.20086716680268876,0.027347806242768634,0.6733350028795801,-0.05557719370735432,0.013236630229592612,-0.04674556610434639,-0.003089625554738838,0.062979300695559,0.026475620146152592,0.05254182855950388,-4.7363049050317576e-07,-1.4611671414807067e-14,-9.244351677515764e-15
MYS,1993,-4.517601328615209,0.2335628666377905,3.64741135007399,2.874819479717076,0.5529888559743326,-0.8742695660412059,-1.6042942765491552,0.09943987762893812,-0.701843069269204,0.13760051054696834,-0.3439159183394198,1.0239555542821146,0.39693921736043214,-0.12031044821057268,0.40581613433126446,-0.14132961728206195,-0.12663798347680297,0.7156968927192777,-0.022055218184519537,0.07962352211830627,-0.07708538628036735,-0.05152455531789263,0.058155067187577104,-0.01061598623692,0.03610796367350226,-4.122616856547498e-07,-4.258307533093969e-14,9.866895108962722e-17
MYS,1994,-4.956594061178484,0.7220617494529923,4.035035943781299,3.1266780058339987,0.890747383171485,-0.7071228178136267,-1.5158905356329477,0.21378554350316226,-0.6474259601588407,-0.4868132195262025,-0.6277696890086342,1.7943953214390342,0.362451489856185,-0.2939942486459915,0.20990414534692642,-0.11268111891466644,-0.059256018682916196,0.456448183749071,-0.04589649656204419,-0.07592457087520788,-0.07893540903581789,-0.022787112732498643,0.09100426513859666,-0.02393618903139116,0.030126961986229866,3.89722775637289e-07,2.4858830818375278e-14,-1.409387771953974e-15
MYS,1995,-5.408087519358475,0.8529098350746167,3.975084860118705,2.418075747303304,0.6713529099098657,-1.3833994119085808,-2.0108750568920217,0.4148896506919957,-0.2339183083367084,-0.6119551825031933,-0.8877626839461078,2.2580657094566625,0.5899988642799534,-0.5996893534310297,0.11345501504460155,-0.12906057327675333,-0.5227468768606489,0.37510556774935416,-0.2770868189572146,-0.02047122957689441,-0.06103979723011884,-0.0419945989135138,0.004535032980626428,0.04809273939293162,0.0037743207404317505,5.548378611019034e-07,3.766846708204762e-16,-2.08114197467251e-16
MYS,1996,-5.333814725194599,1.1650521043062412,4.013286156708938,2.4122091060210265,0.5626195662298049,-1.0129691157599863,-1.5500932134735763,0.38141348530895064,-0.16275401534461387,-0.4505572844019594,-0.6425667254209964,1.369014086262635,0.6430292161124559,-0.3108144678746239,0.010792022140358706,-0.4327285026670417,-0.6384859276648966,0.5128507470286122,-0.11190221353707527,0.07424077345121059,-0.1601552542626427,-0.09630407901792296,-0.01895639277915289,0.02636135693472185,-0.01690395352418187,-3.389781766707656e-07,-1.466316040696018e-14,-1.0559720541616987e-15
MYS,1997,-5.272418122447066,1.3715504615798162,4.245309674503893,2.7334946696274995,0.7567158814345155,-1.0452039800280792,-1.638784589995962,0.24276690367063053,-0.7231075843690212,-1.221054320865297,-0.4869047510715474,1.620505646283478,0.541212680696843,-0.2443355700044713,-0.11356310241231904,-0.33700301289777135,-0.6241260635608528,0.42414336189332635,-0.05392983225917715,0.03810019797691856,-0.10567245522384719,-0.06180765184985832,-0.015035556996426815,0.035180284243839996,-0.03366396140395459,1.935366622082955e-07,-4.105386128438617e-15,3.566791098397114e-15
MYS,1998,-4.33246873291741,2.443959775043356,3.5732349610475747,-1.5052165975069893,-1.2165903441961003,2.5056882635742084,-0.1571196058117952,0.9467811714311783,-3.0894996383071605,-1.64327501751876,0.13835125827490694,0.5830329661478323,-0.06755389957465775,0.5717276170978468,-0.5328008995914438,-0.4066975111026935,0.28210785985237385,0.5984250701599101,0.1498330420901336,-0.18176882304429762,0.043697956176336206,-0.09432683675609924,0.12271177730369466,0.05481032887497943,-0.011699405511243538,7.505483736153165e-08,1.4323517301492052e-14,-9.033480471341116e-15
MYS,1999,-4.8660884495457335,2.7678642499567294,3.70356614894806,-1.3451350758233052,-2.0415653802957667,1.9618463764314682,0.0026360253619784803,0.3408615967800406,-0.8647914233510087,1.5565055139846016,0.4517847396876238,0.3526327794756494,0.2466010693436621,0.8263812149733681,-0.2778487292424096,-0.5414181768419468,0.19614024277259492,0.0754540323272918,0.35945760658141074,-0.3265730549838471,-0.067287750971333,-0.0870013744138234,0.0349106491516175,-0.011874573558247066,-0.04046448667088841,-2.0008787545979024e-07,-2.6465843116838476e-14,6.130026439314644e-15
MYS,2000,-5.170244487337147,2.6559765528971395,3.436529811897244,-2.2069668642089466,-2.2735515777824298,0.6425515185729938,-0.9283322033316421,0.4473419152338574,0.07082124535570247,1.7678259957776135,0.2529169729266852,0.6440138294724942,0.7640753053602086,0.4791459505302359,-0.26071349850680886,-0.4316713528708193,-0.2406709756036559,-0.4123319593691705,0.11919685003076314,-0.3138819801882052,-0.05779745781625984,0.004858176696985128,-0.08299125135278479,0.08473108496427145,-0.06990285135474952,9.329673434052442e-07,-5.718887689525009e-14,-3.602089892272608e-15
MYS,2001,-4.024009178492719,2.4571348193926483,3.3124353073744115,-2.5610640171624097,-1.3994750278338077,1.354813466697724,-0.7919265639850684,0.9737734063779673,-0.768483491481428,-0.3679773225293401,0.31945116052303435,0.7773913989950447,0.528473692820727,0.6480778595728096,-0.14848931418051403,-0.22274736664141867,-0.2671951201789751,-0.39231450010476865,0.22583536997469428,-0.27228642155699345,0.055076001120200516,0.04093245560842429,-0.031508216744900314,0.0714080824080745,-0.0482292258667781,-8.046707972097174e-08,-4.084702895473654e-15,2.398847712086404e-16
MYS,2002,-4.157959870072631,2.3544207024773827,3.154562320305269,-1.614513574446958,-1.7114089596138047,0.9429067336726148,-0.6289868949746739,0.64098942759042,-0.3088960761443186,0.7538449440434289,0.28410205602825567,0.634129998163291,0.3683906830328485,0.5134665507968506,0.04476239123855955,-0.02041510235931661,-0.09815508156067593,-0.38088613250413206,0.25227969162219444,-0.28987011822963715,0.07441407441273239,-0.020049397375511036,4.9420910772706145e-05,0.06430694354369168,-0.015955328311370944,-4.967549075856143e-07,1.5352485265448002e-15,5.865982449340669e-15
MYS,2003,-4.179943534940961,2.558399121890046,3.091646409608144,-2.2916043027597466,-1.9478028878889964,1.3246103233257112,-0.3767261523985128,0.4668028588350008,-0.04724991355781266,1.075944245318863,0.4124394846511954,-0.07193669529515104,0.7418953551859353,0.6934270552365177,-0.0027856864405461086,-0.2022920693950271,0.18492676121376583,-0.20482968606319482,0.2375180944889154,-0.26940298947438973,-0.08229327532845128,0.007612616038459435,0.011862461891543767,-0.0013935364709649763,-0.035233257880415966,-1.305471234818918e-07,4.526596872938473e-14,2.919496050517443e-15
MYS,2004,-4.601299090903191,2.874330010018229,3.277102840982541,-1.7014075239167288,-2.0986596582971346,1.5891521858049944,0.09146304429085964,0.14176806306918446,-0.08054603262188723,1.223681905102312,0.2875153760215623,0.2738792035682986,0.6522101226241525,0.5537911072147758,-0.15765914674661632,0.19057654011389108,0.07340398653020982,-0.5238822647606057,0.13720163504013813,-0.29505328675518727,0.018158901141943913,0.04718089053033825,-0.036982582528358135,0.016606238634845064,-0.011061594744994145,-5.203855222549899e-07,1.4725908315378795e-14,-1.571745174538584e-14
MYS,2005,-4.396547656298908,2.8594857230853474,3.3036665835534973,-1.5422228682054746,-1.774659185928845,1.7678423753298134,0.564881078703297,0.16287324585008928,-0.21458291479545272,0.7211384373308629,0.2453781627845631,0.146489649534485,0.42584678832625006,0.5503489590488567,-0.23258111778285942,-0.1321061877138995,-0.07972597628745037,-0.39810754957786576,-0.13348495352726714,-0.06374205429385683,0.034015834010905105,0.02086593623436421,-0.023889647711467937,0.0432801591380475,0.038777336353103334,6.049403201748217e-07,1.532734427305726e-14,9.928042843748024e-15
