country_iso3,F1,F2,F3,F4,F5,F6,F7,F8
CHL,0.8995524501678757,0.04589009652554798,-0.3680486742564048,-1.5347968365341942,1.530675149947933,0.8082858646934069,1.8273036303030579,0.31616238086890586
CRI,0.9951179009285215,-0.8559213944131564,-1.6246293958835762,-2.5887882127988453,0.02327482907829379,0.25387501132153756,-0.7761854003188061,-1.00198963079569
DNK,2.9205930478192044,4.550832118938982,0.5855956827504998,2.1010081501354367,1.3196007229715487,-0.5093956071465139,-0.02536166797317,-0.5727616061127205
MAR,0.05121035032846607,-4.088428120304829,1.084950862491494,0.27450958283092,0.34353945889551973,-2.500619450335388,0.25411466592480286,-0.02575770191183454
MYS,-4.380193799318519,2.604150104699495,3.256734413705903,-1.678544572691862,-0.160210799801402,0.000557061478197348,-0.6153954854099707,0.3479818164026897
PRT,2.9573760005984173,1.5373598744230015,-0.45811131389277093,-0.017479516648138543,-3.3265240915617356,-0.2554169685649831,0.5873968853743988,0.16864897279141036
TUR,0.492797904460915,-3.645767236809071,2.001968762528889,1.7980758015760248,-0.3533731764383201,1.9917585742116486,-0.14198052102271708,-0.2524546400938713
URY,3.36154258605832,-0.4404960876037173,-1.6762909532967385,0.15314013316632322,0.8054062107381665,0.1831116669397524,-1.2451783807304662,1.0302410143780603
VNM,-7.297996441043203,0.2923806445437449,-2.8021693841472937,1.4928754709643315,-0.18238830383000362,0.02784384740234251,0.13528627385286854,-0.010070605526950856
