composante,valeur_propre,variance_expliquee_pct,variance_cumulee_pct
F1,3.271989886120948,40.89987357651185,40.89987357651185
F2,1.9325790458672987,24.157238073341233,65.05711164985308
F3,0.9454314202952122,11.817892753690153,76.87500440354323
F4,0.6936520499868288,8.67065062483536,85.5456550283786
F5,0.5111466937089313,6.389333671361641,91.93498869974025
F6,0.35863509837822694,4.482938729727836,96.41792742946808
F7,0.20061576378156162,2.50769704726952,98.9256244767376
F8,0.08595004186099152,1.074375523262394,99.99999999999999
