country_iso3,F1,F2,F3,F4,F5,F6,F7,F8
CHL,1.3345019457652572,-0.08030230562610448,1.1276264268832508,-0.8197856440161662,1.18355767204855,-0.7773073263286815,1.7872251407942619,0.5397870192888495
CRI,1.5944997166175672,-0.9496391053997953,2.44758055192698,-1.7213406074681437,0.6471760360542552,-0.2684094100903311,-0.5159989347114984,-1.0960334377412573
DNK,2.8671380815813428,4.592107642352155,-1.4457366535173244,1.7959198010423,-0.6356992432042365,-1.2850243180187428,0.1630456662230491,-0.4852284325295809
MAR,-0.6831302416147467,-4.0039935405952125,-0.7920601740674689,-0.5420882940857794,-2.6250401042853757,-0.5569446324999388,0.4008561995030231,-0.049681664197333324
MYS,-4.352504538902713,2.3329920582821484,-2.1566340631735823,-2.8388644757283323,0.39995614136427715,-0.2968157275104716,-0.6005536849097017,0.2901051306569508
PRT,3.1306823321193096,1.2959304631805282,-0.4854401131965234,-0.35767797101854154,-0.44158636002670654,2.9719053358389482,0.2727336888235126,0.03158164810235868
TUR,0.10467395848536465,-3.9256951363332946,-2.5288373346796007,1.7610599059835323,1.8221507948349167,0.12373684310769863,-0.28908975507828916,-0.15085375379795127
URY,3.2482244244628244,-0.23078633581133917,1.7502794875601146,0.6311780759150863,-0.20859116888334545,-0.4952253682341604,-1.33605521402439,0.9751008512610011
VNM,-7.244085678514207,0.9693862599509169,2.0832218722641564,2.091599209376045,-0.1419237679023356,0.5840846037356766,0.11783689338003168,-0.054777361043036925
