country_iso3,year,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
VNM,1998,-5.693842887727685,-1.0491360582893534,-5.179306554525243,1.897342906264235,0.26718449366223107,1.283016968601708,-0.17405718116589214,0.7959231891050527,-0.25897257388671674,-0.1574720697069618,-0.5644584505764176,-0.23139374360975742,0.11910002642318791,-0.21481951387476209,0.37281533382049803,0.8157416597646991,0.38606465106684995,0.22938967963202442,0.4469147252671346,0.11934943942239956,-0.17969907432549193,0.010700740652821108,0.12944365638731614,0.11484617167116772,0.0848770760591267,2.3380711688157783e-07,2.6371271329420644e-14,1.319603934052331e-15
VNM,1999,-5.830968478665456,-0.6975828397425788,-4.985220349077913,0.9278355865346537,0.07799528526215474,2.2999778826041135,0.1887718219918082,0.5512828739107203,-0.16084614084560295,0.0019934177616915878,-0.4085395244795367,-0.7166854499934109,0.24509951453955592,0.3785546059714372,0.03430230278841368,0.45513069117723215,0.4065542900010171,0.5133465383032394,0.33678950563993343,0.21336035861636013,-0.24657735026265706,0.13469130350178896,0.057470787400776276,0.03929158666549556,0.07956112877382022,-8.59516379291162e-09,-1.2236480181379916e-14,8.251967945535933e-15
VNM,2000,-6.161419201316726,-0.5440294006113772,-4.686701358569522,0.8274918806691702,0.24907319601950936,2.289416873553013,-0.30434858761411976,0.18956158654387484,0.5046360653518263,0.16186538225356498,-0.4972147391228448,-0.5482076811869467,0.397996000316282,0.5212389706045008,-0.2714230809859983,0.519591520742879,0.11898372627020948,0.4470203437335349,0.22685018779217817,0.24948407583301438,-0.2472656219513775,0.1526975160517383,0.004875280850187098,0.046232858140943446,0.05385698546682171,-5.414525666838207e-08,5.273970010574999e-15,-8.321510163252749e-15
VNM,2001,-6.04442372639142,-0.4280159482946006,-4.700600578406477,0.5137327462460286,0.4061429257068801,1.8481275935070511,-0.4307773508793984,0.07275027485762886,0.32960401548126306,0.026461898855971243,-0.37994860767986066,-0.3492794366939072,0.7514716096017023,0.5853781989816714,-0.19892206507795754,0.42208533480433724,-0.013594764998902852,0.339182891231957,0.18992130137518035,0.364916761943171,-0.1378874181115533,0.16093235688515325,0.031621869832629504,0.12650897571703898,-0.015831547289153765,1.3645942623995104e-07,-1.0053138957917854e-14,2.9569545937902092e-15
VNM,2002,-6.23263247616324,-0.3855843660002157,-4.562187223764743,0.7316829303512502,0.662962503658791,1.1172338305926162,-0.5083472926518349,0.41304312234137663,0.18539976889223012,-0.13931646714378063,-0.5990441879842155,-0.045298832198599426,0.8218206224083546,0.3612836990839158,-0.35164626456341813,0.5788684617439693,-0.07727608218892398,0.1891790489866457,0.1269219199593023,0.2391175883788903,-0.14683505464731852,0.14505105173120064,-0.0023279140352992877,0.053755227759272564,-0.025047624723804177,-1.954160674484305e-07,7.325873975446618e-15,7.430332457932966e-15
VNM,2003,-6.360347427890337,-0.2887884091284985,-4.315352076365001,0.4367825817755086,0.8522053805219177,0.5268647243139833,-1.0013970991527323,0.37722272701675,0.3072906052916198,-0.1269161830308235,-0.6989344321670602,0.33239451720526414,1.0587271236124818,0.30417443592718535,-0.35270564848730585,0.7076185206069471,-0.1616724170620333,0.1130996500207635,-0.007685759713545685,0.17193003263866932,-0.11349781887137973,0.18141838974574503,-0.037147438451434873,0.02243984900976485,-0.04923635050112055,-1.0535918540252461e-07,-9.594222776696484e-15,3.0554903773154277e-15
VNM,2004,-6.592619669754221,0.01506617345191533,-3.6931533437128925,1.1874196813807254,1.135323251147317,0.7347692316607709,-0.17002915919166528,0.3636662042734906,0.09468775685652728,-0.17120124297070005,-0.6117319939766728,0.5537202802530771,1.0112330885203356,0.3476657630201438,-0.5552384353109497,0.40503402017941936,-0.06811830709288066,0.046265067396343285,0.07756208096596919,0.23338317043810375,-0.08914609913540146,0.07959303388376963,-0.12234122134669827,-0.17605550472694234,-0.02663111310040817,2.9972905608178384e-08,-1.1296367575863926e-15,-5.967325670985548e-15
VNM,2005,-6.008419149104362,0.33030174926109984,-3.66881936907495,0.7216917677523983,0.9840246354921597,0.5578209973323235,-0.04531626460208798,0.4383806192180733,0.2085911310129046,0.03090569710582404,-0.4263090495240285,0.43800409845262567,0.7094917712725666,0.5085233530245661,-0.4528197491414506,-0.0011615250537087454,-0.1389126597590489,-0.007343989707981883,0.3661706851766332,-0.033662132602919795,-0.10161768856021018,0.043584825786723486,0.03462998973925157,-0.016626073061467656,-0.030322934698058246,8.68260476202868e-08,-2.2983718076983538e-14,-4.372455320288373e-15
VNM,2006,-6.206380197252334,0.6795586728685195,-3.1343247071073725,1.0422955577451092,1.0242368592852737,0.6377648602636175,0.046334602600082465,0.40115264740787143,-0.022829814049742186,-0.24725961670418548,-0.36837780510072715,0.5143938254610306,0.5123180899371519,0.7243824153552741,-0.03605152634133999,-0.004661632330325415,-0.10776953191408492,0.00104356877015348,0.31584617673334525,-0.13130301137501846,-0.06437542835738658,-0.009387791625071307,-0.009524324794247026,-0.0763482841697791,0.0022631844050277385,1.1153068881380542e-07,-1.7104625954105636e-14,-4.3442968439694706e-15
VNM,2007,-6.785483027837659,0.7356663436066726,-3.2632803470257286,1.1056302779677643,0.31849233835696844,-1.069060390042757,-1.299195651067585,0.1287504061762759,-0.9481623442369265,0.21342689229533734,-1.058976390874021,0.7983588614500623,0.4248631320688967,0.17141938240258212,0.6219012306213516,0.4014709475322801,-0.20421112718355458,-0.28553894469320246,0.15308498138768095,-0.30348370099823757,-0.012401536294781792,-0.03147636325641528,-0.15012226454035107,-0.11724894232509209,0.001395384284262009,-2.418101885301582e-07,3.7620396956990173e-14,-5.459340517233144e-15
VNM,2008,-6.735956183084677,0.589776660117977,-3.3475917851109642,1.5003699007708855,0.4533856466301107,-1.6197717319950207,-0.15234503096157861,0.8111249192026624,-2.003131103176998,0.25506428251214625,-0.9445004003037345,1.0372027653480882,0.24832318833491812,-0.19260487257423123,0.6886243631543135,0.7302068485768127,0.3601410116969093,-0.551990162607082,0.31915454193144466,-0.37968943247608095,0.011834595300625573,-0.11020809896098484,-0.006286330872617254,-0.1125740806540178,0.03529145784438391,-6.605342366550095e-07,1.4713094297461455e-14,-4.475275535438373e-15
VNM,2009,-6.199631348118475,0.7653104758870037,-3.8597262723508323,-0.4034687145346267,0.2323702422170009,-1.0701991447620327,-1.430059067463886,0.32884378402234904,-0.6454122008923743,0.15959772757358293,-0.5692062133071141,0.07375691657947538,0.5217195990080504,0.27003583735303816,0.4627160566312343,0.18622801871032046,-0.0426759637437806,0.16796640188722187,0.14888772808445447,-0.20255455126747388,0.07395903257254005,-0.13987745214002728,-0.05297261472135647,-0.09216763901202414,-0.06760312359766765,1.3732745312757685e-08,-4.119698158798597e-15,8.412201596921963e-15
VNM,2010,-5.74202388519568,0.6903485825556116,-3.777718980525539,0.4321479149128783,1.3125572177600393,-0.8477024719536016,-0.5064720037665404,0.29243097668896384,-0.12216081914535716,-0.20807539480108467,-0.37022374613642717,-0.43730419643751106,0.303500750550833,0.342253748814982,0.08313114744061002,-0.5919641910112271,-0.10571505947715665,-0.07922870231880888,-0.23088542830438308,0.03922563560145268,0.14683044020893585,-0.07943614106673139,0.04114214970967776,-0.033173445019531615,-0.005637742632195684,1.7763543369325051e-07,-1.8072804718136656e-14,-4.172301641958929e-15
